"plot","date","canopy.Le","canopy.L","canopy.LX","canopy.LXG1","canopy.LXG2","endVZA","canopy.DIFN","canopy.MTA.ell","VZA","method"
"LT61",2024-11-12,0.78,0.89,0.88,0.54,0.39,70,57.96,79,"7_21_35_49_63","Otsu"
"LT61",2024-11-12,0.81,0.93,0.87,0.56,0.42,80,53.996,77,"8_24_40_56_72","Otsu"
"LT61",2024-11-12,0.78,0.93,0.84,0.59,0.46,90,52.279,66,"9_27_45_63_81","Otsu"
"LT61",2024-12-02,0.16,0.17,0.94,0.33,0.18,10,92.272,86,"1_3_5_7_9","Otsu"
"LT61",2024-12-02,0.23,0.24,0.96,0.42,0.27,20,88.935,86,"2_6_10_14_18","Otsu"
"LT61",2024-12-02,0.31,0.32,0.97,0.52,0.36,30,85.033,86,"3_9_15_21_27","Otsu"
"LT61",2024-12-02,0.41,0.42,0.98,0.6,0.46,40,79.553,86,"4_12_20_28_36","Otsu"
"LT61",2024-12-02,0.51,0.52,0.98,0.65,0.53,50,74.153,85,"5_15_25_35_45","Otsu"
"LT61",2024-12-02,0.58,0.59,0.98,0.7,0.59,60,69.43,84,"6_18_30_42_54","Otsu"
"LT61",2024-12-02,0.64,0.66,0.97,0.71,0.59,70,64.516,82,"7_21_35_49_63","Otsu"
"LT61",2024-12-02,0.72,0.77,0.94,0.71,0.59,80,59.791,85,"8_24_40_56_72","Otsu"
"LT61",2024-12-02,0.7,0.78,0.9,0.68,0.56,90,57.947,77,"9_27_45_63_81","Otsu"
"LT61",2024-12-16,0.11,0.12,0.92,0.31,0.17,10,94.537,86,"1_3_5_7_9","Otsu"
"LT61",2024-12-16,0.16,0.17,0.94,0.4,0.25,20,92.126,86,"2_6_10_14_18","Otsu"
"LT61",2024-12-16,0.24,0.24,1,0.46,0.3,30,88.281,86,"3_9_15_21_27","Otsu"
"LT61",2024-12-16,0.32,0.33,0.97,0.52,0.37,40,83.72,86,"4_12_20_28_36","Otsu"
"LT61",2024-12-16,0.38,0.4,0.95,0.55,0.4,50,79.605,86,"5_15_25_35_45","Otsu"
"LT61",2024-12-16,0.41,0.42,0.98,0.6,0.46,60,76.82,82,"6_18_30_42_54","Otsu"
"LT61",2024-12-16,0.43,0.45,0.96,0.63,0.49,70,73.478,78,"7_21_35_49_63","Otsu"
"LT61",2024-12-16,0.47,0.5,0.94,0.63,0.49,80,69.495,80,"8_24_40_56_72","Otsu"
"LT61",2024-12-16,0.45,0.49,0.92,0.63,0.49,90,67.592,71,"9_27_45_63_81","Otsu"
"LT62",2024-09-20,3.55,8.15,0.44,0.46,0.3,10,18.916,10,"1_3_5_7_9","Otsu"
"LT62",2024-09-20,2.82,4.84,0.58,0.51,0.36,20,24.296,10,"2_6_10_14_18","Otsu"
"LT62",2024-09-20,3.52,4.78,0.74,0.62,0.49,30,16.828,73,"3_9_15_21_27","Otsu"
"LT62",2024-09-20,3.53,4.18,0.84,0.73,0.63,40,14.755,66,"4_12_20_28_36","Otsu"
"LT62",2024-09-20,3.33,3.74,0.89,0.78,0.68,50,14.013,55,"5_15_25_35_45","Otsu"
"LT62",2024-09-20,2.99,3.29,0.91,0.79,0.71,60,14.211,35,"6_18_30_42_54","Otsu"
"LT62",2024-09-20,2.73,3,0.91,0.8,0.72,70,13.585,33,"7_21_35_49_63","Otsu"
"LT62",2024-09-20,2.48,2.72,0.91,0.78,0.69,80,12.863,26,"8_24_40_56_72","Otsu"
"LT62",2024-09-20,2.18,2.38,0.92,0.78,0.7,90,12.546,18,"9_27_45_63_81","Otsu"
"LT62",2024-09-30,4.71,8.75,0.54,0.56,0.42,10,15.427,10,"1_3_5_7_9","Otsu"
"LT62",2024-09-30,2.89,4.95,0.58,0.47,0.31,20,25.296,10,"2_6_10_14_18","Otsu"
"LT62",2024-09-30,3.12,4.47,0.7,0.57,0.42,30,20.222,10,"3_9_15_21_27","Otsu"
"LT62",2024-09-30,3.3,4.01,0.82,0.7,0.59,40,16.712,61,"4_12_20_28_36","Otsu"
"LT62",2024-09-30,3.24,3.75,0.86,0.76,0.67,50,14.962,59,"5_15_25_35_45","Otsu"
"LT62",2024-09-30,3.08,3.42,0.9,0.8,0.73,60,13.874,52,"6_18_30_42_54","Otsu"
"LT62",2024-09-30,2.92,3.18,0.92,0.8,0.72,70,12.606,47,"7_21_35_49_63","Otsu"
"LT62",2024-09-30,2.72,3.01,0.9,0.8,0.72,80,11.602,43,"8_24_40_56_72","Otsu"
"LT62",2024-09-30,2.44,2.73,0.89,0.8,0.72,90,11.196,30,"9_27_45_63_81","Otsu"
"LT62",2024-10-11,3.98,6.84,0.58,0.55,0.4,10,18.296,10,"1_3_5_7_9","Otsu"
"LT62",2024-10-11,2.6,3.92,0.66,0.48,0.32,20,28.996,10,"2_6_10_14_18","Otsu"
"LT62",2024-10-11,2.83,3.75,0.75,0.58,0.44,30,23.577,10,"3_9_15_21_27","Otsu"
"LT62",2024-10-11,2.87,3.36,0.85,0.7,0.59,40,20.813,58,"4_12_20_28_36","Otsu"
"LT62",2024-10-11,2.79,3.14,0.89,0.75,0.66,50,19.123,54,"5_15_25_35_45","Otsu"
"LT62",2024-10-11,2.64,2.88,0.92,0.79,0.71,60,18.112,49,"6_18_30_42_54","Otsu"
"LT62",2024-10-11,2.5,2.69,0.93,0.8,0.71,70,16.603,46,"7_21_35_49_63","Otsu"
"LT62",2024-10-11,2.36,2.57,0.92,0.78,0.7,80,15.249,44,"8_24_40_56_72","Otsu"
"LT62",2024-10-11,2.14,2.34,0.91,0.79,0.71,90,14.782,33,"9_27_45_63_81","Otsu"
"LT62",2024-10-15,3.29,6.3,0.52,0.5,0.35,10,21.963,10,"1_3_5_7_9","Otsu"
"LT62",2024-10-15,2.47,3.87,0.64,0.47,0.31,20,29.364,10,"2_6_10_14_18","Otsu"
"LT62",2024-10-15,2.62,3.36,0.78,0.58,0.44,30,25.494,10,"3_9_15_21_27","Otsu"
"LT62",2024-10-15,2.6,3.02,0.86,0.7,0.59,40,23.572,48,"4_12_20_28_36","Otsu"
"LT62",2024-10-15,2.44,2.7,0.9,0.77,0.67,50,23.078,41,"5_15_25_35_45","Otsu"
"LT62",2024-10-15,2.23,2.42,0.92,0.8,0.72,60,23.104,22,"6_18_30_42_54","Otsu"
"LT62",2024-10-15,2.04,2.22,0.92,0.77,0.68,70,22.265,27,"7_21_35_49_63","Otsu"
"LT62",2024-10-15,1.89,2.07,0.91,0.77,0.68,80,20.833,31,"8_24_40_56_72","Otsu"
"LT62",2024-10-15,1.7,1.85,0.92,0.77,0.67,90,20.185,26,"9_27_45_63_81","Otsu"
"LT62",2024-10-25,1.23,2.83,0.43,0.34,0.19,10,53.919,78,"1_3_5_7_9","Otsu"
"LT62",2024-10-25,1.07,1.56,0.69,0.41,0.25,20,57.607,10,"2_6_10_14_18","Otsu"
"LT62",2024-10-25,1.34,1.69,0.79,0.5,0.35,30,49.58,74,"3_9_15_21_27","Otsu"
"LT62",2024-10-25,1.26,1.54,0.82,0.53,0.38,40,49.43,61,"4_12_20_28_36","Otsu"
"LT62",2024-10-25,1.18,1.38,0.86,0.57,0.43,50,49.04,46,"5_15_25_35_45","Otsu"
"LT62",2024-10-25,1.12,1.3,0.86,0.6,0.47,60,47.738,45,"6_18_30_42_54","Otsu"
"LT62",2024-10-25,1.08,1.22,0.89,0.64,0.5,70,45.351,46,"7_21_35_49_63","Otsu"
"LT62",2024-10-25,1.06,1.17,0.91,0.65,0.52,80,42.58,49,"8_24_40_56_72","Otsu"
"LT62",2024-10-25,0.97,1.08,0.9,0.67,0.55,90,41.337,40,"9_27_45_63_81","Otsu"
"LT62",2024-11-12,0,0,NA,0.06,0.02,10,99.941,10,"1_3_5_7_9","Otsu"
"LT62",2024-11-12,0.01,0.01,1,0.18,0.08,20,99.625,86,"2_6_10_14_18","Otsu"
"LT62",2024-11-12,0.04,0.04,1,0.25,0.12,30,97.927,86,"3_9_15_21_27","Otsu"
"LT62",2024-11-12,0.1,0.1,1,0.34,0.2,40,94.748,86,"4_12_20_28_36","Otsu"
"LT62",2024-11-12,0.16,0.17,0.94,0.34,0.2,50,91.22,86,"5_15_25_35_45","Otsu"
"LT62",2024-11-12,0.22,0.24,0.92,0.4,0.25,60,87.131,86,"6_18_30_42_54","Otsu"
"LT62",2024-11-12,0.29,0.34,0.85,0.42,0.27,70,81.934,86,"7_21_35_49_63","Otsu"
"LT62",2024-11-12,0.38,0.47,0.81,0.46,0.3,80,76.674,86,"8_24_40_56_72","Otsu"
"LT62",2024-11-12,0.41,0.57,0.72,0.5,0.35,90,74.099,86,"9_27_45_63_81","Otsu"
"LT62",2024-12-02,0.12,0.14,0.86,0.22,0.1,10,94.015,86,"1_3_5_7_9","Otsu"
"LT62",2024-12-02,0.16,0.18,0.89,0.34,0.19,20,91.877,86,"2_6_10_14_18","Otsu"
"LT62",2024-12-02,0.23,0.24,0.96,0.56,0.42,30,88.294,86,"3_9_15_21_27","Otsu"
"LT62",2024-12-02,0.3,0.3,1,0.66,0.56,40,84.749,85,"4_12_20_28_36","Otsu"
"LT62",2024-12-02,0.36,0.37,0.97,0.7,0.6,50,80.585,85,"5_15_25_35_45","Otsu"
"LT62",2024-12-02,0.43,0.44,0.98,0.71,0.61,60,76.147,85,"6_18_30_42_54","Otsu"
"LT62",2024-12-02,0.53,0.56,0.95,0.7,0.59,70,69.987,86,"7_21_35_49_63","Otsu"
"LT62",2024-12-02,0.63,0.69,0.91,0.69,0.58,80,64.85,86,"8_24_40_56_72","Otsu"
"LT62",2024-12-02,0.63,0.73,0.86,0.7,0.58,90,62.714,86,"9_27_45_63_81","Otsu"
"LT62",2024-12-16,0.06,0.07,0.86,0.2,0.09,10,96.812,86,"1_3_5_7_9","Otsu"
"LT62",2024-12-16,0.12,0.12,1,0.3,0.17,20,94.141,86,"2_6_10_14_18","Otsu"
"LT62",2024-12-16,0.17,0.17,1,0.5,0.37,30,91.592,86,"3_9_15_21_27","Otsu"
"LT62",2024-12-16,0.21,0.22,0.95,0.62,0.5,40,88.723,86,"4_12_20_28_36","Otsu"
"LT62",2024-12-16,0.26,0.27,0.96,0.65,0.53,50,85.433,86,"5_15_25_35_45","Otsu"
"LT62",2024-12-16,0.3,0.31,0.97,0.68,0.56,60,82.199,85,"6_18_30_42_54","Otsu"
"LT62",2024-12-16,0.34,0.35,0.97,0.67,0.55,70,78.44,85,"7_21_35_49_63","Otsu"
"LT62",2024-12-16,0.37,0.39,0.95,0.67,0.55,80,74.768,85,"8_24_40_56_72","Otsu"
"LT62",2024-12-16,0.37,0.4,0.92,0.67,0.56,90,72.605,78,"9_27_45_63_81","Otsu"
"LT63",2024-09-20,3.51,5.47,0.64,0.59,0.45,10,17.953,10,"1_3_5_7_9","Otsu"
"LT63",2024-09-20,3.39,4.44,0.76,0.62,0.48,20,17.623,10,"2_6_10_14_18","Otsu"
"LT63",2024-09-20,3.26,3.92,0.83,0.68,0.55,30,17.662,10,"3_9_15_21_27","Otsu"
"LT63",2024-09-20,3.18,3.82,0.83,0.68,0.55,40,16.667,39,"4_12_20_28_36","Otsu"
"LT63",2024-09-20,3.06,3.51,0.87,0.71,0.6,50,15.726,45,"5_15_25_35_45","Otsu"
"LT63",2024-09-20,2.85,3.27,0.87,0.71,0.59,60,15.197,37,"6_18_30_42_54","Otsu"
"LT63",2024-09-20,2.58,2.99,0.86,0.69,0.57,70,14.913,25,"7_21_35_49_63","Otsu"
"LT63",2024-09-20,2.32,2.74,0.85,0.67,0.55,80,14.331,20,"8_24_40_56_72","Otsu"
"LT63",2024-09-20,2.05,2.38,0.86,0.7,0.59,90,13.834,17,"9_27_45_63_81","Otsu"
"LT63",2024-09-30,2.71,3.6,0.75,0.59,0.43,10,25.612,79,"1_3_5_7_9","Otsu"
"LT63",2024-09-30,3.1,3.8,0.82,0.66,0.53,20,20.525,77,"2_6_10_14_18","Otsu"
"LT63",2024-09-30,2.84,3.38,0.84,0.69,0.57,30,22.167,10,"3_9_15_21_27","Otsu"
"LT63",2024-09-30,2.82,3.26,0.87,0.7,0.58,40,20.52,52,"4_12_20_28_36","Otsu"
"LT63",2024-09-30,2.82,3.17,0.89,0.73,0.62,50,18.498,57,"5_15_25_35_45","Otsu"
"LT63",2024-09-30,2.68,3.01,0.89,0.72,0.61,60,17.333,47,"6_18_30_42_54","Otsu"
"LT63",2024-09-30,2.46,2.84,0.87,0.71,0.59,70,16.605,39,"7_21_35_49_63","Otsu"
"LT63",2024-09-30,2.29,2.69,0.85,0.69,0.57,80,15.42,35,"8_24_40_56_72","Otsu"
"LT63",2024-09-30,2.06,2.43,0.85,0.7,0.59,90,14.919,27,"9_27_45_63_81","Otsu"
"LT63",2024-10-11,2.18,2.83,0.77,0.54,0.39,10,33.396,10,"1_3_5_7_9","Otsu"
"LT63",2024-10-11,2.48,3.15,0.79,0.61,0.46,20,27.966,74,"2_6_10_14_18","Otsu"
"LT63",2024-10-11,2.33,2.79,0.84,0.64,0.5,30,28.936,10,"3_9_15_21_27","Otsu"
"LT63",2024-10-11,2.32,2.63,0.88,0.68,0.55,40,27.141,52,"4_12_20_28_36","Otsu"
"LT63",2024-10-11,2.36,2.62,0.9,0.72,0.6,50,24.458,60,"5_15_25_35_45","Otsu"
"LT63",2024-10-11,2.36,2.61,0.9,0.72,0.61,60,21.879,58,"6_18_30_42_54","Otsu"
"LT63",2024-10-11,2.23,2.52,0.88,0.72,0.6,70,20.357,51,"7_21_35_49_63","Otsu"
"LT63",2024-10-11,2.09,2.41,0.87,0.7,0.59,80,18.906,42,"8_24_40_56_72","Otsu"
"LT63",2024-10-11,1.88,2.2,0.85,0.71,0.6,90,18.296,30,"9_27_45_63_81","Otsu"
"LT63",2024-10-15,2.29,3.07,0.75,0.53,0.37,10,31.66,10,"1_3_5_7_9","Otsu"
"LT63",2024-10-15,2.45,3.12,0.79,0.6,0.45,20,28.351,65,"2_6_10_14_18","Otsu"
"LT63",2024-10-15,2.21,2.68,0.82,0.63,0.49,30,30.957,10,"3_9_15_21_27","Otsu"
"LT63",2024-10-15,2.17,2.52,0.86,0.66,0.52,40,29.458,31,"4_12_20_28_36","Otsu"
"LT63",2024-10-15,2.14,2.43,0.88,0.68,0.55,50,27.564,50,"5_15_25_35_45","Otsu"
"LT63",2024-10-15,2.03,2.32,0.88,0.67,0.53,60,26.323,43,"6_18_30_42_54","Otsu"
"LT63",2024-10-15,1.85,2.15,0.86,0.66,0.52,70,25.649,32,"7_21_35_49_63","Otsu"
"LT63",2024-10-15,1.72,2.01,0.86,0.65,0.51,80,24.15,33,"8_24_40_56_72","Otsu"
"LT63",2024-10-15,1.56,1.81,0.86,0.67,0.54,90,23.354,27,"9_27_45_63_81","Otsu"
"LT63",2024-10-25,0.93,1.39,0.67,0.34,0.19,10,62.655,67,"1_3_5_7_9","Otsu"
"LT63",2024-10-25,1.09,1.69,0.64,0.36,0.2,20,57.251,77,"2_6_10_14_18","Otsu"
"LT63",2024-10-25,1.32,1.82,0.73,0.45,0.29,30,49.865,77,"3_9_15_21_27","Otsu"
"LT63",2024-10-25,1.52,1.93,0.79,0.52,0.37,40,43.232,77,"4_12_20_28_36","Otsu"
"LT63",2024-10-25,1.51,1.84,0.82,0.55,0.4,50,40.821,72,"5_15_25_35_45","Otsu"
"LT63",2024-10-25,1.42,1.74,0.82,0.55,0.4,60,39.636,58,"6_18_30_42_54","Otsu"
"LT63",2024-10-25,1.3,1.6,0.81,0.54,0.39,70,38.784,44,"7_21_35_49_63","Otsu"
"LT63",2024-10-25,1.19,1.46,0.82,0.55,0.4,80,37.312,36,"8_24_40_56_72","Otsu"
"LT63",2024-10-25,1.07,1.3,0.82,0.59,0.44,90,36.238,27,"9_27_45_63_81","Otsu"
"LT63",2024-11-12,0.08,0.09,0.89,0.17,0.07,10,96.043,86,"1_3_5_7_9","Otsu"
"LT63",2024-11-12,0.19,0.24,0.79,0.2,0.09,20,90.93,86,"2_6_10_14_18","Otsu"
"LT63",2024-11-12,0.25,0.32,0.78,0.24,0.11,30,87.575,86,"3_9_15_21_27","Otsu"
"LT63",2024-11-12,0.32,0.38,0.84,0.33,0.19,40,83.622,86,"4_12_20_28_36","Otsu"
"LT63",2024-11-12,0.43,0.48,0.9,0.42,0.27,50,77.799,86,"5_15_25_35_45","Otsu"
"LT63",2024-11-12,0.51,0.58,0.88,0.43,0.28,60,72.566,86,"6_18_30_42_54","Otsu"
"LT63",2024-11-12,0.55,0.63,0.87,0.46,0.31,70,68.312,86,"7_21_35_49_63","Otsu"
"LT63",2024-11-12,0.62,0.72,0.86,0.49,0.34,80,63.59,86,"8_24_40_56_72","Otsu"
"LT63",2024-11-12,0.64,0.76,0.84,0.53,0.39,90,61.543,85,"9_27_45_63_81","Otsu"
"LT63",2024-12-02,0.13,0.14,0.93,0.22,0.11,10,93.773,10,"1_3_5_7_9","Otsu"
"LT63",2024-12-02,0.19,0.2,0.95,0.42,0.27,20,90.479,83,"2_6_10_14_18","Otsu"
"LT63",2024-12-02,0.26,0.27,0.96,0.53,0.38,30,87.121,83,"3_9_15_21_27","Otsu"
"LT63",2024-12-02,0.35,0.37,0.95,0.56,0.42,40,82.217,84,"4_12_20_28_36","Otsu"
"LT63",2024-12-02,0.48,0.52,0.92,0.56,0.41,50,75.481,86,"5_15_25_35_45","Otsu"
"LT63",2024-12-02,0.56,0.61,0.92,0.57,0.42,60,70.371,86,"6_18_30_42_54","Otsu"
"LT63",2024-12-02,0.62,0.68,0.91,0.58,0.44,70,65.517,86,"7_21_35_49_63","Otsu"
"LT63",2024-12-02,0.68,0.78,0.87,0.58,0.44,80,61.058,86,"8_24_40_56_72","Otsu"
"LT63",2024-12-02,0.68,0.82,0.83,0.6,0.46,90,58.955,79,"9_27_45_63_81","Otsu"
"LT63",2024-12-16,0.17,0.19,0.89,0.24,0.11,10,91.735,79,"1_3_5_7_9","Otsu"
"LT63",2024-12-16,0.25,0.26,0.96,0.42,0.27,20,88.035,84,"2_6_10_14_18","Otsu"
"LT63",2024-12-16,0.29,0.3,0.97,0.54,0.39,30,85.618,81,"3_9_15_21_27","Otsu"
"LT63",2024-12-16,0.35,0.37,0.95,0.55,0.4,40,82.063,80,"4_12_20_28_36","Otsu"
"LT63",2024-12-16,0.43,0.45,0.96,0.55,0.4,50,77.558,82,"5_15_25_35_45","Otsu"
"LT63",2024-12-16,0.45,0.47,0.96,0.57,0.42,60,74.805,78,"6_18_30_42_54","Otsu"
"LT63",2024-12-16,0.45,0.48,0.94,0.59,0.45,70,72.328,72,"7_21_35_49_63","Otsu"
"LT63",2024-12-16,0.46,0.5,0.92,0.59,0.45,80,69.032,70,"8_24_40_56_72","Otsu"
"LT63",2024-12-16,0.45,0.5,0.9,0.59,0.45,90,67.031,63,"9_27_45_63_81","Otsu"
"LT64",2024-09-20,2.07,5.44,0.38,0.39,0.23,10,36.341,86,"1_3_5_7_9","Otsu"
"LT64",2024-09-20,3.7,6.55,0.56,0.55,0.41,20,17.687,86,"2_6_10_14_18","Otsu"
"LT64",2024-09-20,3.95,5.65,0.7,0.65,0.53,30,13.555,81,"3_9_15_21_27","Otsu"
"LT64",2024-09-20,3.76,4.89,0.77,0.71,0.59,40,12.786,70,"4_12_20_28_36","Otsu"
"LT64",2024-09-20,3.56,4.45,0.8,0.71,0.59,50,12.15,58,"5_15_25_35_45","Otsu"
"LT64",2024-09-20,3.5,4.2,0.83,0.74,0.64,60,10.723,56,"6_18_30_42_54","Otsu"
"LT64",2024-09-20,3.38,3.89,0.87,0.75,0.64,70,9.515,54,"7_21_35_49_63","Otsu"
"LT64",2024-09-20,2.99,3.56,0.84,0.73,0.62,80,9.102,34,"8_24_40_56_72","Otsu"
"LT64",2024-09-20,2.62,3.1,0.85,0.73,0.62,90,8.783,14,"9_27_45_63_81","Otsu"
"LT64",2024-09-30,1.56,3.3,0.47,0.36,0.21,10,48.165,86,"1_3_5_7_9","Otsu"
"LT64",2024-09-30,2.77,4.35,0.64,0.55,0.41,20,26.888,86,"2_6_10_14_18","Otsu"
"LT64",2024-09-30,2.91,4.05,0.72,0.63,0.5,30,22.468,82,"3_9_15_21_27","Otsu"
"LT64",2024-09-30,2.82,3.43,0.82,0.7,0.58,40,21.13,72,"4_12_20_28_36","Otsu"
"LT64",2024-09-30,2.72,3.25,0.84,0.69,0.57,50,19.899,62,"5_15_25_35_45","Otsu"
"LT64",2024-09-30,2.75,3.16,0.87,0.72,0.61,60,17.424,62,"6_18_30_42_54","Otsu"
"LT64",2024-09-30,2.74,3.17,0.86,0.73,0.61,70,15.32,60,"7_21_35_49_63","Otsu"
"LT64",2024-09-30,2.59,3,0.86,0.73,0.63,80,14.129,52,"8_24_40_56_72","Otsu"
"LT64",2024-09-30,2.27,2.76,0.82,0.72,0.6,90,13.749,27,"9_27_45_63_81","Otsu"
"LT64",2024-10-11,1.58,3,0.53,0.36,0.21,10,47.552,86,"1_3_5_7_9","Otsu"
"LT64",2024-10-11,2.73,4.28,0.64,0.56,0.41,20,27.229,86,"2_6_10_14_18","Otsu"
"LT64",2024-10-11,2.9,4.14,0.7,0.63,0.49,30,22.636,82,"3_9_15_21_27","Otsu"
"LT64",2024-10-11,2.85,3.56,0.8,0.69,0.57,40,20.78,73,"4_12_20_28_36","Otsu"
"LT64",2024-10-11,2.8,3.36,0.83,0.7,0.58,50,18.992,65,"5_15_25_35_45","Otsu"
"LT64",2024-10-11,2.86,3.32,0.86,0.74,0.63,60,16.422,64,"6_18_30_42_54","Otsu"
"LT64",2024-10-11,2.9,3.3,0.88,0.76,0.65,70,14.294,63,"7_21_35_49_63","Otsu"
"LT64",2024-10-11,2.75,3.06,0.9,0.77,0.68,80,13.146,55,"8_24_40_56_72","Otsu"
"LT64",2024-10-11,2.4,2.81,0.85,0.75,0.64,90,12.792,28,"9_27_45_63_81","Otsu"
"LT64",2024-10-15,1.61,3.77,0.43,0.36,0.21,10,46.974,86,"1_3_5_7_9","Otsu"
"LT64",2024-10-15,2.8,4.69,0.6,0.56,0.41,20,26.563,86,"2_6_10_14_18","Otsu"
"LT64",2024-10-15,2.89,4.15,0.7,0.63,0.49,30,22.799,82,"3_9_15_21_27","Otsu"
"LT64",2024-10-15,2.72,3.41,0.8,0.7,0.59,40,22.211,69,"4_12_20_28_36","Otsu"
"LT64",2024-10-15,2.6,3.15,0.83,0.71,0.59,50,21.191,59,"5_15_25_35_45","Otsu"
"LT64",2024-10-15,2.59,2.95,0.88,0.74,0.63,60,18.919,58,"6_18_30_42_54","Otsu"
"LT64",2024-10-15,2.55,2.84,0.9,0.76,0.66,70,16.837,57,"7_21_35_49_63","Otsu"
"LT64",2024-10-15,2.39,2.65,0.9,0.76,0.66,80,15.6,49,"8_24_40_56_72","Otsu"
"LT64",2024-10-15,2.1,2.41,0.87,0.74,0.64,90,15.188,27,"9_27_45_63_81","Otsu"
"LT64",2024-10-25,1.65,4.97,0.33,0.34,0.19,10,45.338,86,"1_3_5_7_9","Otsu"
"LT64",2024-10-25,2.77,5.31,0.52,0.51,0.36,20,26.698,86,"2_6_10_14_18","Otsu"
"LT64",2024-10-25,2.94,5.51,0.53,0.57,0.43,30,22.213,81,"3_9_15_21_27","Otsu"
"LT64",2024-10-25,2.76,4.02,0.69,0.64,0.51,40,21.704,69,"4_12_20_28_36","Otsu"
"LT64",2024-10-25,2.64,3.61,0.73,0.66,0.54,50,20.649,59,"5_15_25_35_45","Otsu"
"LT64",2024-10-25,2.59,3.14,0.82,0.73,0.63,60,18.754,57,"6_18_30_42_54","Otsu"
"LT64",2024-10-25,2.5,2.97,0.84,0.72,0.61,70,16.985,52,"7_21_35_49_63","Otsu"
"LT64",2024-10-25,2.27,2.69,0.84,0.72,0.61,80,16.101,39,"8_24_40_56_72","Otsu"
"LT64",2024-10-25,1.99,2.33,0.85,0.72,0.6,90,15.617,19,"9_27_45_63_81","Otsu"
"LT64",2024-11-12,0.95,1.75,0.54,0.29,0.15,10,63.234,86,"1_3_5_7_9","Otsu"
"LT64",2024-11-12,1.19,2.9,0.41,0.36,0.2,20,54.81,86,"2_6_10_14_18","Otsu"
"LT64",2024-11-12,1.19,2.66,0.45,0.36,0.2,30,53.017,77,"3_9_15_21_27","Otsu"
"LT64",2024-11-12,1.13,2,0.56,0.4,0.24,40,52.966,61,"4_12_20_28_36","Otsu"
"LT64",2024-11-12,1.23,1.89,0.65,0.45,0.29,50,48.184,67,"5_15_25_35_45","Otsu"
"LT64",2024-11-12,1.38,1.94,0.71,0.52,0.37,60,42.416,72,"6_18_30_42_54","Otsu"
"LT64",2024-11-12,1.56,1.95,0.8,0.58,0.44,70,37.023,75,"7_21_35_49_63","Otsu"
"LT64",2024-11-12,1.63,2.02,0.81,0.6,0.47,80,33.869,74,"8_24_40_56_72","Otsu"
"LT64",2024-11-12,1.49,1.87,0.8,0.64,0.51,90,32.754,56,"9_27_45_63_81","Otsu"
"LT64",2024-12-02,0.69,1.99,0.35,0.2,0.09,10,70.663,86,"1_3_5_7_9","Otsu"
"LT64",2024-12-02,0.82,2.84,0.29,0.24,0.12,20,65.763,81,"2_6_10_14_18","Otsu"
"LT64",2024-12-02,0.93,2.68,0.35,0.29,0.15,30,60.943,77,"3_9_15_21_27","Otsu"
"LT64",2024-12-02,1,2.14,0.47,0.36,0.21,40,57.181,74,"4_12_20_28_36","Otsu"
"LT64",2024-12-02,1.22,2.08,0.59,0.44,0.29,50,49.57,78,"5_15_25_35_45","Otsu"
"LT64",2024-12-02,1.46,2.12,0.69,0.53,0.4,60,42.335,81,"6_18_30_42_54","Otsu"
"LT64",2024-12-02,1.64,2.19,0.75,0.57,0.44,70,37.016,81,"7_21_35_49_63","Otsu"
"LT64",2024-12-02,1.65,2.25,0.73,0.59,0.46,80,33.989,76,"8_24_40_56_72","Otsu"
"LT64",2024-12-02,1.5,1.94,0.77,0.62,0.49,90,32.897,52,"9_27_45_63_81","Otsu"
"LT64",2024-12-16,0.72,2.5,0.29,0.21,0.09,10,69.817,86,"1_3_5_7_9","Otsu"
"LT64",2024-12-16,0.89,3.2,0.28,0.26,0.12,20,63.252,82,"2_6_10_14_18","Otsu"
"LT64",2024-12-16,1.03,3.07,0.34,0.3,0.16,30,57.846,79,"3_9_15_21_27","Otsu"
"LT64",2024-12-16,1.08,2.32,0.47,0.36,0.21,40,54.6,74,"4_12_20_28_36","Otsu"
"LT64",2024-12-16,1.25,2.17,0.58,0.43,0.29,50,48.141,76,"5_15_25_35_45","Otsu"
"LT64",2024-12-16,1.35,2,0.68,0.51,0.37,60,43.118,75,"6_18_30_42_54","Otsu"
"LT64",2024-12-16,1.39,1.98,0.7,0.55,0.42,70,39.124,72,"7_21_35_49_63","Otsu"
"LT64",2024-12-16,1.33,1.75,0.76,0.57,0.43,80,36.709,62,"8_24_40_56_72","Otsu"
"LT64",2024-12-16,1.18,1.53,0.77,0.57,0.43,90,35.742,34,"9_27_45_63_81","Otsu"
