"ID","date","endVZA","filename","Le","L","LX","LXG1","LXG2","DIFN","MTA_ell"
"LT22","20241112",10,"LT22_20241112.jpg",2.65,4.08,0.65,0.55,0.4,28.275,10
"LT22","20241112",20,"LT22_20241112.jpg",2.05,2.93,0.7,0.49,0.34,35.535,10
"LT22","20241112",30,"LT22_20241112.jpg",1.73,2.36,0.73,0.49,0.34,40.012,10
"LT22","20241112",40,"LT22_20241112.jpg",1.47,1.9,0.77,0.48,0.33,44.281,10
"LT22","20241112",50,"LT22_20241112.jpg",1.32,1.62,0.81,0.53,0.38,45.406,10
"LT22","20241112",60,"LT22_20241112.jpg",1.23,1.46,0.84,0.56,0.42,44.573,10
"LT22","20241112",70,"LT22_20241112.jpg",1.18,1.38,0.86,0.62,0.49,42.254,28
"LT22","20241112",80,"LT22_20241112.jpg",1.2,1.36,0.88,0.67,0.55,38.913,48
"LT22","20241112",90,"LT22_20241112.jpg",1.14,1.3,0.88,0.69,0.56,37.927,46
"LT23","20241112",10,"LT23_20241112.jpg",0.48,0.71,0.68,0.23,0.1,78.713,86
"LT23","20241112",20,"LT23_20241112.jpg",0.98,1.3,0.75,0.35,0.2,61.563,86
"LT23","20241112",30,"LT23_20241112.jpg",0.98,1.16,0.84,0.47,0.32,59.736,81
"LT23","20241112",40,"LT23_20241112.jpg",0.91,1.03,0.88,0.52,0.37,60.174,65
"LT23","20241112",50,"LT23_20241112.jpg",0.88,0.99,0.89,0.53,0.38,58.851,59
"LT23","20241112",60,"LT23_20241112.jpg",0.88,0.97,0.91,0.57,0.42,56.356,58
"LT23","20241112",70,"LT23_20241112.jpg",0.89,1,0.89,0.58,0.43,52.742,61
"LT23","20241112",80,"LT23_20241112.jpg",0.93,1.05,0.89,0.61,0.47,48.987,64
"LT23","20241112",90,"LT23_20241112.jpg",0.89,1,0.89,0.65,0.52,47.374,56
"LT21","20241112",10,"LT21_20241112.jpg",2.13,4.98,0.43,0.4,0.25,35.119,10
"LT21","20241112",20,"LT21_20241112.jpg",1.4,2.51,0.56,0.37,0.22,49.909,10
"LT21","20241112",30,"LT21_20241112.jpg",1.15,1.71,0.67,0.42,0.27,54.778,10
"LT21","20241112",40,"LT21_20241112.jpg",1.15,1.54,0.75,0.5,0.34,52.652,10
"LT21","20241112",50,"LT21_20241112.jpg",1.18,1.59,0.74,0.5,0.35,49.337,35
"LT21","20241112",60,"LT21_20241112.jpg",1.2,1.51,0.79,0.54,0.38,46.08,50
"LT21","20241112",70,"LT21_20241112.jpg",1.23,1.52,0.81,0.57,0.43,42.224,57
"LT21","20241112",80,"LT21_20241112.jpg",1.29,1.57,0.82,0.61,0.47,38.765,63
"LT21","20241112",90,"LT21_20241112.jpg",1.22,1.46,0.84,0.66,0.53,37.499,55
"LT24","20241112",10,"LT24_20241112.jpg",0.45,0.55,0.82,0.34,0.19,79.91,86
"LT24","20241112",20,"LT24_20241112.jpg",0.68,0.79,0.86,0.41,0.25,70.85,85
"LT24","20241112",30,"LT24_20241112.jpg",0.76,0.84,0.9,0.51,0.36,66.832,80
"LT24","20241112",40,"LT24_20241112.jpg",0.8,0.87,0.92,0.59,0.45,63.795,76
"LT24","20241112",50,"LT24_20241112.jpg",0.93,1.01,0.92,0.6,0.46,57.823,77
"LT24","20241112",60,"LT24_20241112.jpg",0.99,1.06,0.93,0.65,0.52,53.302,74
"LT24","20241112",70,"LT24_20241112.jpg",1.04,1.12,0.93,0.67,0.54,48.852,73
"LT24","20241112",80,"LT24_20241112.jpg",1.06,1.14,0.93,0.68,0.56,45.358,69
"LT24","20241112",90,"LT24_20241112.jpg",1,1.16,0.86,0.7,0.57,43.928,56
"LT32","20241112",10,"LT32_20241112.jpg",1.56,2.88,0.54,0.43,0.28,48.725,86
"LT32","20241112",20,"LT32_20241112.jpg",2.86,3.79,0.75,0.58,0.44,25.775,86
"LT32","20241112",30,"LT32_20241112.jpg",2.45,3.08,0.8,0.58,0.44,28.546,71
"LT32","20241112",40,"LT32_20241112.jpg",2.1,2.48,0.85,0.6,0.46,32.071,10
"LT32","20241112",50,"LT32_20241112.jpg",1.77,2.05,0.86,0.6,0.47,35.724,10
"LT32","20241112",60,"LT32_20241112.jpg",1.51,1.69,0.89,0.63,0.49,37.97,10
"LT32","20241112",70,"LT32_20241112.jpg",1.34,1.51,0.89,0.62,0.48,37.929,10
"LT32","20241112",80,"LT32_20241112.jpg",1.24,1.38,0.9,0.64,0.51,36.013,22
"LT32","20241112",90,"LT32_20241112.jpg",1.15,1.27,0.91,0.68,0.56,34.775,29
"LT33","20241112",10,"LT33_20241112.jpg",0.17,0.18,0.94,0.35,0.21,91.727,86
"LT33","20241112",20,"LT33_20241112.jpg",0.18,0.19,0.95,0.42,0.26,91.185,83
"LT33","20241112",30,"LT33_20241112.jpg",0.29,0.3,0.97,0.5,0.34,85.727,85
"LT33","20241112",40,"LT33_20241112.jpg",0.39,0.42,0.93,0.55,0.39,80.405,85
"LT33","20241112",50,"LT33_20241112.jpg",0.47,0.49,0.96,0.6,0.47,75.699,85
"LT33","20241112",60,"LT33_20241112.jpg",0.55,0.56,0.98,0.68,0.56,70.68,84
"LT33","20241112",70,"LT33_20241112.jpg",0.69,0.72,0.96,0.7,0.58,63.66,86
"LT33","20241112",80,"LT33_20241112.jpg",0.83,0.88,0.94,0.73,0.62,58.46,86
"LT33","20241112",90,"LT33_20241112.jpg",0.83,0.89,0.93,0.73,0.62,56.468,86
"LT31","20241112",10,"LT31_20241112.jpg",3.05,3.43,0.89,0.69,0.57,22.324,10
"LT31","20241112",20,"LT31_20241112.jpg",1.85,1.99,0.93,0.7,0.58,40.293,10
"LT31","20241112",30,"LT31_20241112.jpg",1.69,1.9,0.89,0.63,0.5,41.284,10
"LT31","20241112",40,"LT31_20241112.jpg",1.55,1.68,0.92,0.68,0.56,42.011,10
"LT31","20241112",50,"LT31_20241112.jpg",1.49,1.59,0.94,0.73,0.63,40.994,10
"LT31","20241112",60,"LT31_20241112.jpg",1.5,1.59,0.94,0.73,0.62,37.684,43
"LT31","20241112",70,"LT31_20241112.jpg",1.54,1.64,0.94,0.74,0.64,34.089,56
"LT31","20241112",80,"LT31_20241112.jpg",1.51,1.62,0.93,0.75,0.65,31.546,54
"LT31","20241112",90,"LT31_20241112.jpg",1.36,1.48,0.92,0.76,0.66,30.58,37
"LT34","20241112",10,"LT34_20241112.jpg",1.29,1.6,0.81,0.48,0.33,52.23,81
"LT34","20241112",20,"LT34_20241112.jpg",1.48,1.75,0.85,0.52,0.37,46.729,74
"LT34","20241112",30,"LT34_20241112.jpg",1.36,1.64,0.83,0.5,0.35,48.47,10
"LT34","20241112",40,"LT34_20241112.jpg",1.31,1.51,0.87,0.56,0.41,47.731,39
"LT34","20241112",50,"LT34_20241112.jpg",1.28,1.47,0.87,0.58,0.44,46.027,49
"LT34","20241112",60,"LT34_20241112.jpg",1.25,1.39,0.9,0.62,0.49,43.914,49
"LT34","20241112",70,"LT34_20241112.jpg",1.29,1.41,0.91,0.67,0.55,39.937,57
"LT34","20241112",80,"LT34_20241112.jpg",1.37,1.47,0.93,0.72,0.62,36.719,64
"LT34","20241112",90,"LT34_20241112.jpg",1.29,1.39,0.93,0.73,0.63,35.334,54
"LT42","20241112",10,"LT42_20241112.jpg",3.1,5.99,0.52,0.52,0.36,21.876,79
"LT42","20241112",20,"LT42_20241112.jpg",2.28,3.42,0.67,0.5,0.34,31.918,10
"LT42","20241112",30,"LT42_20241112.jpg",1.65,2.13,0.77,0.51,0.35,42.958,10
"LT42","20241112",40,"LT42_20241112.jpg",1.5,1.86,0.81,0.54,0.39,43.938,10
"LT42","20241112",50,"LT42_20241112.jpg",1.44,1.67,0.86,0.61,0.47,42.436,10
"LT42","20241112",60,"LT42_20241112.jpg",1.34,1.5,0.89,0.65,0.53,41.653,10
"LT42","20241112",70,"LT42_20241112.jpg",1.28,1.42,0.9,0.7,0.58,39.507,26
"LT42","20241112",80,"LT42_20241112.jpg",1.26,1.4,0.9,0.7,0.58,36.764,42
"LT42","20241112",90,"LT42_20241112.jpg",1.19,1.29,0.92,0.75,0.64,35.52,41
"LT43","20241112",10,"LT43_20241112.jpg",0.93,1.23,0.76,0.37,0.22,63.044,10
"LT43","20241112",20,"LT43_20241112.jpg",0.85,0.96,0.89,0.53,0.37,64.783,10
"LT43","20241112",30,"LT43_20241112.jpg",0.74,0.81,0.91,0.53,0.37,67.352,10
"LT43","20241112",40,"LT43_20241112.jpg",0.73,0.79,0.92,0.57,0.42,66.319,10
"LT43","20241112",50,"LT43_20241112.jpg",0.79,0.84,0.94,0.61,0.47,62.285,61
"LT43","20241112",60,"LT43_20241112.jpg",0.87,0.92,0.95,0.65,0.52,57.386,67
"LT43","20241112",70,"LT43_20241112.jpg",0.97,1.04,0.93,0.68,0.55,51.711,72
"LT43","20241112",80,"LT43_20241112.jpg",1.08,1.13,0.96,0.72,0.61,47.483,76
"LT43","20241112",90,"LT43_20241112.jpg",1.05,1.1,0.95,0.76,0.66,45.927,69
"LT41","20241112",10,"LT41_20241112.jpg",0.71,0.8,0.89,0.46,0.3,70.285,84
"LT41","20241112",20,"LT41_20241112.jpg",1.01,1.13,0.89,0.54,0.39,59.697,83
"LT41","20241112",30,"LT41_20241112.jpg",1.07,1.15,0.93,0.62,0.48,56.552,78
"LT41","20241112",40,"LT41_20241112.jpg",1.17,1.27,0.92,0.63,0.49,52.118,76
"LT41","20241112",50,"LT41_20241112.jpg",1.34,1.51,0.89,0.63,0.49,45.723,77
"LT41","20241112",60,"LT41_20241112.jpg",1.49,1.66,0.9,0.65,0.52,40.081,77
"LT41","20241112",70,"LT41_20241112.jpg",1.67,1.86,0.9,0.7,0.58,34.937,77
"LT41","20241112",80,"LT41_20241112.jpg",1.75,1.94,0.9,0.72,0.61,31.869,76
"LT41","20241112",90,"LT41_20241112.jpg",1.62,1.83,0.89,0.74,0.63,30.871,60
"LT44","20241112",10,"LT44_20241112.jpg",0.05,0.05,1,0.25,0.12,97.421,86
"LT44","20241112",20,"LT44_20241112.jpg",0.26,0.28,0.93,0.34,0.19,87.883,86
"LT44","20241112",30,"LT44_20241112.jpg",0.47,0.53,0.89,0.39,0.24,78.398,86
"LT44","20241112",40,"LT44_20241112.jpg",0.64,0.73,0.88,0.47,0.32,70.588,86
"LT44","20241112",50,"LT44_20241112.jpg",0.83,0.9,0.92,0.58,0.44,62.536,86
"LT44","20241112",60,"LT44_20241112.jpg",0.93,1,0.93,0.62,0.49,56.484,86
"LT44","20241112",70,"LT44_20241112.jpg",1.07,1.14,0.94,0.67,0.55,50.521,86
"LT44","20241112",80,"LT44_20241112.jpg",1.14,1.22,0.93,0.7,0.59,46.281,86
"LT44","20241112",90,"LT44_20241112.jpg",1.1,1.19,0.92,0.71,0.6,44.828,75
"LT52","20241112",10,"LT52_20241112.jpg",0.1,0.1,1,0.22,0.1,95.273,82
"LT52","20241112",20,"LT52_20241112.jpg",0.2,0.21,0.95,0.34,0.19,90.212,86
"LT52","20241112",30,"LT52_20241112.jpg",0.31,0.32,0.97,0.44,0.28,85.009,86
"LT52","20241112",40,"LT52_20241112.jpg",0.37,0.38,0.97,0.53,0.38,81.356,86
"LT52","20241112",50,"LT52_20241112.jpg",0.44,0.46,0.96,0.56,0.41,77.163,86
"LT52","20241112",60,"LT52_20241112.jpg",0.51,0.55,0.93,0.56,0.41,72.158,86
"LT52","20241112",70,"LT52_20241112.jpg",0.61,0.65,0.94,0.6,0.46,66.366,86
"LT52","20241112",80,"LT52_20241112.jpg",0.71,0.76,0.93,0.64,0.51,61.276,86
"LT52","20241112",90,"LT52_20241112.jpg",0.71,0.77,0.92,0.66,0.54,59.307,86
"LT53","20241112",10,"LT53_20241112.jpg",0.06,0.06,1,0.26,0.13,97.088,86
"LT53","20241112",20,"LT53_20241112.jpg",0.28,0.31,0.9,0.35,0.2,86.833,86
"LT53","20241112",30,"LT53_20241112.jpg",0.46,0.52,0.88,0.41,0.26,78.662,86
"LT53","20241112",40,"LT53_20241112.jpg",0.58,0.66,0.88,0.44,0.28,72.813,86
"LT53","20241112",50,"LT53_20241112.jpg",0.66,0.77,0.86,0.46,0.31,67.83,86
"LT53","20241112",60,"LT53_20241112.jpg",0.72,0.81,0.89,0.54,0.39,63.253,86
"LT53","20241112",70,"LT53_20241112.jpg",0.83,0.91,0.91,0.6,0.46,57.323,86
"LT53","20241112",80,"LT53_20241112.jpg",0.94,1.02,0.92,0.66,0.54,52.614,86
"LT53","20241112",90,"LT53_20241112.jpg",0.94,1.01,0.93,0.7,0.6,50.892,82
"LT51","20241112",10,"LT51_20241112.jpg",0.37,0.42,0.88,0.34,0.19,83.609,86
"LT51","20241112",20,"LT51_20241112.jpg",1.04,1.18,0.88,0.51,0.36,60.212,86
"LT51","20241112",30,"LT51_20241112.jpg",1.09,1.23,0.89,0.53,0.38,56.726,86
"LT51","20241112",40,"LT51_20241112.jpg",1.08,1.22,0.89,0.56,0.41,55.149,77
"LT51","20241112",50,"LT51_20241112.jpg",1.16,1.3,0.89,0.58,0.44,50.439,75
"LT51","20241112",60,"LT51_20241112.jpg",1.34,1.44,0.93,0.67,0.55,43.923,77
"LT51","20241112",70,"LT51_20241112.jpg",1.44,1.56,0.92,0.69,0.57,39.212,77
"LT51","20241112",80,"LT51_20241112.jpg",1.45,1.53,0.95,0.74,0.64,35.979,70
"LT51","20241112",90,"LT51_20241112.jpg",1.38,1.48,0.93,0.75,0.65,35.01,58
"LT54","20241112",10,"LT54_20241112.jpg",0.41,0.66,0.62,0.22,0.1,81.848,86
"LT54","20241112",20,"LT54_20241112.jpg",0.8,1.01,0.79,0.4,0.25,66.934,86
"LT54","20241112",30,"LT54_20241112.jpg",1.15,1.31,0.88,0.52,0.38,55.355,86
"LT54","20241112",40,"LT54_20241112.jpg",1.2,1.33,0.9,0.59,0.45,51.694,82
"LT54","20241112",50,"LT54_20241112.jpg",1.2,1.31,0.92,0.61,0.48,49.106,75
"LT54","20241112",60,"LT54_20241112.jpg",1.33,1.45,0.92,0.66,0.53,43.598,76
"LT54","20241112",70,"LT54_20241112.jpg",1.42,1.57,0.9,0.69,0.57,38.83,75
"LT54","20241112",80,"LT54_20241112.jpg",1.55,1.68,0.92,0.73,0.62,35.477,77
"LT54","20241112",90,"LT54_20241112.jpg",1.53,1.71,0.89,0.74,0.64,34.229,71
"LT62","20241112",10,"LT62_20241112.jpg",0,0,NA,0.06,0.02,99.941,10
"LT62","20241112",20,"LT62_20241112.jpg",0.01,0.01,1,0.18,0.08,99.628,86
"LT62","20241112",30,"LT62_20241112.jpg",0.04,0.04,1,0.25,0.12,97.936,86
"LT62","20241112",40,"LT62_20241112.jpg",0.1,0.1,1,0.34,0.2,94.763,86
"LT62","20241112",50,"LT62_20241112.jpg",0.16,0.17,0.94,0.34,0.2,91.232,86
"LT62","20241112",60,"LT62_20241112.jpg",0.22,0.24,0.92,0.4,0.25,87.137,86
"LT62","20241112",70,"LT62_20241112.jpg",0.29,0.34,0.85,0.42,0.27,81.937,86
"LT62","20241112",80,"LT62_20241112.jpg",0.38,0.47,0.81,0.46,0.3,76.674,86
"LT62","20241112",90,"LT62_20241112.jpg",0.41,0.57,0.72,0.5,0.35,74.1,86
"LT63","20241112",10,"LT63_20241112.jpg",0.08,0.09,0.89,0.18,0.07,95.964,86
"LT63","20241112",20,"LT63_20241112.jpg",0.19,0.24,0.79,0.2,0.09,90.767,86
"LT63","20241112",30,"LT63_20241112.jpg",0.25,0.32,0.78,0.24,0.11,87.347,86
"LT63","20241112",40,"LT63_20241112.jpg",0.33,0.39,0.85,0.33,0.19,83.313,86
"LT63","20241112",50,"LT63_20241112.jpg",0.44,0.49,0.9,0.42,0.27,77.416,86
"LT63","20241112",60,"LT63_20241112.jpg",0.52,0.59,0.88,0.43,0.28,72.158,86
"LT63","20241112",70,"LT63_20241112.jpg",0.56,0.65,0.86,0.46,0.31,67.889,86
"LT63","20241112",80,"LT63_20241112.jpg",0.63,0.74,0.85,0.49,0.35,63.167,86
"LT63","20241112",90,"LT63_20241112.jpg",0.65,0.77,0.84,0.53,0.39,61.134,85
"LT61","20241112",10,"LT61_20241112.jpg",0.03,0.03,1,0.24,0.12,98.306,86
"LT61","20241112",20,"LT61_20241112.jpg",0.2,0.24,0.83,0.29,0.15,90.246,86
"LT61","20241112",30,"LT61_20241112.jpg",0.5,0.63,0.79,0.33,0.18,77.704,86
"LT61","20241112",40,"LT61_20241112.jpg",0.65,0.79,0.82,0.4,0.24,70.259,86
"LT61","20241112",50,"LT61_20241112.jpg",0.76,0.9,0.84,0.44,0.28,64.558,86
"LT61","20241112",60,"LT61_20241112.jpg",0.78,0.91,0.86,0.49,0.33,61.103,86
"LT61","20241112",70,"LT61_20241112.jpg",0.79,0.9,0.88,0.54,0.39,57.581,79
"LT61","20241112",80,"LT61_20241112.jpg",0.82,0.94,0.87,0.57,0.42,53.625,77
"LT61","20241112",90,"LT61_20241112.jpg",0.79,0.94,0.84,0.6,0.46,51.917,66
"LT64","20241112",10,"LT64_20241112.jpg",0.96,1.77,0.54,0.29,0.15,62.947,86
"LT64","20241112",20,"LT64_20241112.jpg",1.2,2.92,0.41,0.36,0.2,54.383,86
"LT64","20241112",30,"LT64_20241112.jpg",1.21,2.68,0.45,0.36,0.2,52.632,77
"LT64","20241112",40,"LT64_20241112.jpg",1.14,2.01,0.57,0.4,0.24,52.572,61
"LT64","20241112",50,"LT64_20241112.jpg",1.24,1.9,0.65,0.45,0.29,47.79,67
"LT64","20241112",60,"LT64_20241112.jpg",1.39,1.95,0.71,0.52,0.38,42.032,72
"LT64","20241112",70,"LT64_20241112.jpg",1.58,1.97,0.8,0.58,0.44,36.666,75
"LT64","20241112",80,"LT64_20241112.jpg",1.65,2.04,0.81,0.61,0.47,33.534,74
"LT64","20241112",90,"LT64_20241112.jpg",1.5,1.89,0.79,0.64,0.51,32.433,56
"LT12","20241202",10,"LT12_20241202.jpg",3.06,6.29,0.49,0.48,0.33,22.085,10
"LT12","20241202",20,"LT12_20241202.jpg",2.71,6.04,0.45,0.41,0.26,25.097,10
"LT12","20241202",30,"LT12_20241202.jpg",2.16,3.75,0.58,0.44,0.28,32.56,10
"LT12","20241202",40,"LT12_20241202.jpg",1.59,2.49,0.64,0.45,0.29,43.397,10
"LT12","20241202",50,"LT12_20241202.jpg",1.28,1.85,0.69,0.46,0.3,48.735,10
"LT12","20241202",60,"LT12_20241202.jpg",1.08,1.5,0.72,0.5,0.34,50.893,10
"LT12","20241202",70,"LT12_20241202.jpg",1.02,1.32,0.77,0.53,0.39,48.964,10
"LT12","20241202",80,"LT12_20241202.jpg",1.02,1.25,0.82,0.59,0.45,45.685,32
"LT12","20241202",90,"LT12_20241202.jpg",0.94,1.15,0.82,0.62,0.48,44.249,34
"LT13","20241202",10,"LT13_20241202.jpg",0.09,0.1,0.9,0.19,0.08,95.609,82
"LT13","20241202",20,"LT13_20241202.jpg",0.15,0.16,0.94,0.33,0.19,92.697,84
"LT13","20241202",30,"LT13_20241202.jpg",0.2,0.21,0.95,0.43,0.28,89.98,84
"LT13","20241202",40,"LT13_20241202.jpg",0.27,0.28,0.96,0.5,0.36,85.844,86
"LT13","20241202",50,"LT13_20241202.jpg",0.3,0.31,0.97,0.58,0.45,83.5,84
"LT13","20241202",60,"LT13_20241202.jpg",0.36,0.37,0.97,0.64,0.52,79.278,85
"LT13","20241202",70,"LT13_20241202.jpg",0.45,0.47,0.96,0.64,0.51,73.742,86
"LT13","20241202",80,"LT13_20241202.jpg",0.52,0.57,0.91,0.64,0.51,68.687,86
"LT13","20241202",90,"LT13_20241202.jpg",0.54,0.62,0.87,0.65,0.53,66.475,86
"LT11","20241202",10,"LT11_20241202.jpg",0.21,0.22,0.95,0.32,0.18,90.171,86
"LT11","20241202",20,"LT11_20241202.jpg",0.22,0.23,0.96,0.37,0.22,89.204,81
"LT11","20241202",30,"LT11_20241202.jpg",0.34,0.36,0.94,0.48,0.32,83.466,85
"LT11","20241202",40,"LT11_20241202.jpg",0.43,0.45,0.96,0.52,0.36,78.954,84
"LT11","20241202",50,"LT11_20241202.jpg",0.52,0.54,0.96,0.61,0.47,73.463,84
"LT11","20241202",60,"LT11_20241202.jpg",0.64,0.66,0.97,0.65,0.53,67.14,86
"LT11","20241202",70,"LT11_20241202.jpg",0.77,0.81,0.95,0.69,0.57,60.591,86
"LT11","20241202",80,"LT11_20241202.jpg",0.84,0.95,0.88,0.69,0.57,56.013,86
"LT11","20241202",90,"LT11_20241202.jpg",0.81,0.96,0.84,0.71,0.6,54.223,75
"LT14","20241202",10,"LT14_20241202.jpg",0.13,0.14,0.93,0.39,0.24,93.598,86
"LT14","20241202",20,"LT14_20241202.jpg",0.22,0.23,0.96,0.48,0.32,89.136,86
"LT14","20241202",30,"LT14_20241202.jpg",0.29,0.31,0.94,0.5,0.34,85.508,86
"LT14","20241202",40,"LT14_20241202.jpg",0.31,0.33,0.94,0.54,0.39,83.814,83
"LT14","20241202",50,"LT14_20241202.jpg",0.34,0.35,0.97,0.58,0.43,81.694,77
"LT14","20241202",60,"LT14_20241202.jpg",0.39,0.41,0.95,0.57,0.43,77.679,79
"LT14","20241202",70,"LT14_20241202.jpg",0.5,0.53,0.94,0.63,0.49,71.413,85
"LT14","20241202",80,"LT14_20241202.jpg",0.65,0.68,0.96,0.67,0.55,65.346,86
"LT14","20241202",90,"LT14_20241202.jpg",0.71,0.77,0.92,0.71,0.59,63.31,86
"LT22","20241202",10,"LT22_20241202.jpg",1.68,3.02,0.56,0.4,0.24,43.306,10
"LT22","20241202",20,"LT22_20241202.jpg",1.46,2.36,0.62,0.37,0.22,47.272,10
"LT22","20241202",30,"LT22_20241202.jpg",1.24,1.85,0.67,0.39,0.23,51.822,10
"LT22","20241202",40,"LT22_20241202.jpg",1.13,1.6,0.71,0.39,0.24,53.018,10
"LT22","20241202",50,"LT22_20241202.jpg",1.03,1.37,0.75,0.43,0.27,53.785,10
"LT22","20241202",60,"LT22_20241202.jpg",0.95,1.23,0.77,0.45,0.3,53.351,10
"LT22","20241202",70,"LT22_20241202.jpg",0.92,1.16,0.79,0.51,0.36,50.937,33
"LT22","20241202",80,"LT22_20241202.jpg",0.93,1.12,0.83,0.56,0.42,47.6,49
"LT22","20241202",90,"LT22_20241202.jpg",0.88,1.05,0.84,0.6,0.47,46.174,46
"LT23","20241202",10,"LT23_20241202.jpg",0.1,0.11,0.91,0.22,0.1,95.202,86
"LT23","20241202",20,"LT23_20241202.jpg",0.17,0.18,0.94,0.3,0.16,91.693,86
"LT23","20241202",30,"LT23_20241202.jpg",0.21,0.22,0.95,0.38,0.23,89.614,86
"LT23","20241202",40,"LT23_20241202.jpg",0.23,0.24,0.96,0.46,0.31,87.634,83
"LT23","20241202",50,"LT23_20241202.jpg",0.26,0.27,0.96,0.53,0.38,85.283,80
"LT23","20241202",60,"LT23_20241202.jpg",0.3,0.31,0.97,0.58,0.45,82.056,79
"LT23","20241202",70,"LT23_20241202.jpg",0.39,0.41,0.95,0.61,0.48,76.31,85
"LT23","20241202",80,"LT23_20241202.jpg",0.51,0.53,0.96,0.66,0.54,70.711,86
"LT23","20241202",90,"LT23_20241202.jpg",0.54,0.56,0.96,0.69,0.58,68.255,86
"LT21","20241202",10,"LT21_20241202.jpg",0.86,1.8,0.48,0.28,0.14,64.935,86
"LT21","20241202",20,"LT21_20241202.jpg",0.82,1.52,0.54,0.29,0.15,65.587,67
"LT21","20241202",30,"LT21_20241202.jpg",0.73,1.14,0.64,0.35,0.2,67.571,10
"LT21","20241202",40,"LT21_20241202.jpg",0.68,0.93,0.73,0.42,0.27,67.956,10
"LT21","20241202",50,"LT21_20241202.jpg",0.71,0.89,0.8,0.46,0.3,65.28,51
"LT21","20241202",60,"LT21_20241202.jpg",0.74,0.9,0.82,0.51,0.36,61.548,59
"LT21","20241202",70,"LT21_20241202.jpg",0.83,0.98,0.85,0.55,0.4,56.235,68
"LT21","20241202",80,"LT21_20241202.jpg",0.92,1.06,0.87,0.6,0.46,51.845,72
"LT21","20241202",90,"LT21_20241202.jpg",0.89,1.02,0.87,0.63,0.51,50.135,66
"LT24","20241202",10,"LT24_20241202.jpg",0.18,0.24,0.75,0.18,0.08,91.437,86
"LT24","20241202",20,"LT24_20241202.jpg",0.27,0.31,0.87,0.3,0.17,87.087,86
"LT24","20241202",30,"LT24_20241202.jpg",0.29,0.32,0.91,0.41,0.26,85.584,84
"LT24","20241202",40,"LT24_20241202.jpg",0.34,0.37,0.92,0.48,0.33,82.534,80
"LT24","20241202",50,"LT24_20241202.jpg",0.43,0.49,0.88,0.5,0.35,77.546,82
"LT24","20241202",60,"LT24_20241202.jpg",0.5,0.56,0.89,0.55,0.41,72.766,82
"LT24","20241202",70,"LT24_20241202.jpg",0.56,0.61,0.92,0.59,0.46,67.917,83
"LT24","20241202",80,"LT24_20241202.jpg",0.64,0.68,0.94,0.65,0.53,63.041,85
"LT24","20241202",90,"LT24_20241202.jpg",0.65,0.7,0.93,0.68,0.56,61.068,82
"LT32","20241202",10,"LT32_20241202.jpg",1.77,2.76,0.64,0.42,0.27,44.415,86
"LT32","20241202",20,"LT32_20241202.jpg",2.7,3.63,0.74,0.55,0.39,27.075,86
"LT32","20241202",30,"LT32_20241202.jpg",2.26,3.19,0.71,0.49,0.33,31.172,60
"LT32","20241202",40,"LT32_20241202.jpg",1.92,2.53,0.76,0.5,0.35,35.282,10
"LT32","20241202",50,"LT32_20241202.jpg",1.62,2.06,0.79,0.53,0.38,38.62,10
"LT32","20241202",60,"LT32_20241202.jpg",1.4,1.7,0.82,0.55,0.4,40.407,10
"LT32","20241202",70,"LT32_20241202.jpg",1.26,1.5,0.84,0.58,0.44,39.937,10
"LT32","20241202",80,"LT32_20241202.jpg",1.19,1.38,0.86,0.62,0.49,37.755,24
"LT32","20241202",90,"LT32_20241202.jpg",1.11,1.27,0.87,0.66,0.54,36.519,32
"LT33","20241202",10,"LT33_20241202.jpg",0.09,0.09,1,0.21,0.1,95.733,86
"LT33","20241202",20,"LT33_20241202.jpg",0.13,0.14,0.93,0.35,0.2,93.515,86
"LT33","20241202",30,"LT33_20241202.jpg",0.23,0.24,0.96,0.43,0.28,88.611,86
"LT33","20241202",40,"LT33_20241202.jpg",0.33,0.37,0.89,0.47,0.32,83.151,86
"LT33","20241202",50,"LT33_20241202.jpg",0.39,0.42,0.93,0.53,0.39,79.317,86
"LT33","20241202",60,"LT33_20241202.jpg",0.44,0.46,0.96,0.59,0.46,75.406,86
"LT33","20241202",70,"LT33_20241202.jpg",0.57,0.6,0.95,0.63,0.5,68.424,86
"LT33","20241202",80,"LT33_20241202.jpg",0.7,0.77,0.91,0.64,0.52,63.102,86
"LT33","20241202",90,"LT33_20241202.jpg",0.71,0.78,0.91,0.67,0.55,60.849,86
"LT31","20241202",10,"LT31_20241202.jpg",0.36,0.4,0.9,0.41,0.25,83.307,85
"LT31","20241202",20,"LT31_20241202.jpg",0.41,0.45,0.91,0.46,0.3,81.061,80
"LT31","20241202",30,"LT31_20241202.jpg",0.54,0.62,0.87,0.46,0.29,75.233,82
"LT31","20241202",40,"LT31_20241202.jpg",0.59,0.66,0.89,0.49,0.33,71.978,78
"LT31","20241202",50,"LT31_20241202.jpg",0.62,0.68,0.91,0.54,0.38,68.868,75
"LT31","20241202",60,"LT31_20241202.jpg",0.76,0.83,0.92,0.57,0.42,62.089,80
"LT31","20241202",70,"LT31_20241202.jpg",0.91,1.03,0.88,0.59,0.45,55.56,84
"LT31","20241202",80,"LT31_20241202.jpg",0.99,1.08,0.92,0.64,0.51,51.181,83
"LT31","20241202",90,"LT31_20241202.jpg",0.94,1.08,0.87,0.64,0.51,49.554,69
